,street_1,city,state,zip,sale_price,date,latitude,longitude
5970,3486 GREEN DR,Akron,OH,44333,225000,2011-03-29,41.141027,-81.635987
5971,2447 11TH ST,Cuyahoga Falls,OH,44221,113000,2018-08-10,41.14137,-81.496346
5972,2038 STRATFORD LN,Akron,OH,44313,165000,2013-09-16,41.141107,-81.581953
5973,4892 WINDFALL RD,Medina,OH,44256,76667,2011-03-28,41.141712,-81.785338
5974,1051 SUSAN RD,Ravenna,OH,44266,215000,2018-11-21,41.141191,-81.262523
5975,1055 SUSAN RD,Ravenna,OH,44266,159900,2006-12-04,41.141196,-81.262651
5976,3556 AUTUMN TREE DR,Medina,OH,44256,370000,2007-06-29,41.140852,-81.815463
5977,2479 12TH ST,Cuyahoga Falls,OH,44223,70125,2015-07-08,41.141942,-81.497248
5978,610 YACAVONA ST,Kent,OH,44240,55800,2014-05-09,41.141954999999996,-81.384775
5979,2454 2ND ST,Cuyahoga Falls,OH,44221,68000,2013-03-26,41.142075,-81.480126
5980,834 HANOVER CT # 34,Akron,OH,44313,165000,2019-01-04,41.14139,-81.585427
5981,395 BRENELLE LN,Medina,OH,44256,263000,2010-09-08,41.141451,-81.701677
5982,227 W NORTH ST,Medina,OH,44256,80000,2015-11-02,41.142237,-81.86653100000001
5983,2492 FRONT ST,Cuyahoga Falls,OH,44221,70000,2016-06-17,41.142309000000004,-81.4778
5984,211 N CLEVELAND MASSILLON RD,Akron,OH,44333,872500,2013-01-25,41.141740000000006,-81.637088
5985,705 SAN MORITZ DR,Akron,OH,44333,173000,2006-06-07,41.141804,-81.60061800000001
5986,4724 CUMMINGS LN,Ravenna,OH,44266,22000,2008-09-09,41.142433000000004,-81.222474
5987,1061 SUSAN RD,Ravenna,OH,44266,140900,2015-04-02,41.141206,-81.262857
5988,1069 SUSAN RD,Ravenna,OH,44266,175000,2018-06-15,41.141244,-81.263141
5989,3214 SHAWNEE TRL,Ravenna,OH,44266,125000,2018-11-28,41.142114,-81.277326
5990,1267 MORRIS RD,Kent,OH,44240,134200,2014-07-21,41.142137,-81.348458
5991,6374 BRANCH RD,Medina,OH,44256,205000,2010-10-15,41.142179,-81.918472
5992,322 N ELMWOOD AVE,Medina,OH,44256,39000,2012-10-15,41.142815,-81.86583
5993,1204 FRANKLIN AVE,Kent,OH,44240,18000,2018-02-28,41.14295,-81.36065500000001
5994,408 E NORTH ST,Medina,OH,44256,112000,2019-05-06,41.141974,-81.858376
5995,1687 BROOKWOOD DR # 1687,Akron,OH,44313,105000,2012-12-21,41.142043,-81.575345
5996,1209 S WATER ST,Kent,OH,44240,90000,2014-07-28,41.143158,-81.35793199999999
5997,2503 3RD ST,Cuyahoga Falls,OH,44221,62000,2012-11-05,41.143267,-81.48016700000001
5998,851 BRANCH RD,Medina,OH,44256,108000,2007-07-26,41.142697,-81.887506
5999,2517 8TH ST,Cuyahoga Falls,OH,44221,78500,2013-06-27,41.142765999999995,-81.492364
6000,318 N JEFFERSON ST,Medina,OH,44256,129900,2007-06-15,41.142866,-81.86036800000001
6001,897 FOXHOLLOW CT,Akron,OH,44313,150000,2016-07-22,41.14294,-81.584135
6002,875 DAMON DR,Medina,OH,44256,98000,2010-11-08,41.14307,-81.845538
6003,528 E SCHOOL ST,Kent,OH,44240,108000,2007-06-19,41.143071,-81.350527
6004,2475 WHITELAW ST,Cuyahoga Falls,OH,44221,107500,2013-03-28,41.142590999999996,-81.48500899999999
6005,3476 MARIAN RD,Ravenna,OH,44266,71100,2011-02-28,41.142610999999995,-81.26779499999999
6006,889 WATERLOO LN,Medina,OH,44256,69900,2016-04-19,41.143817999999996,-81.886775
6007,2525 ELMWOOD ST,Cuyahoga Falls,OH,44221,94000,2014-07-09,41.143951,-81.482703
6008,930 STURBRIDGE DR # 129,Akron,OH,44313,175000,2018-05-01,41.143487,-81.582321
6009,1715 BROOKWOOD DR,Akron,OH,44313,245000,2012-09-28,41.143074,-81.57515
6010,2532 11TH ST,Cuyahoga Falls,OH,44221,102250,2015-10-29,41.143153000000005,-81.496759
6011,949 WESTVIEW CT,Medina,OH,44256,143376,2008-08-29,41.143183,-81.891902
6012,2548 16TH ST,Cuyahoga Falls,OH,44223,157500,2011-03-21,41.143224,-81.502044
6013,222 W UNION ST,Medina,OH,44256,76000,2017-02-23,41.144121000000005,-81.86758
6014,903 WATERLOO LN,Medina,OH,44256,126000,2018-05-02,41.143814,-81.886658
6015,2584 16TH ST,Cuyahoga Falls,OH,44223,157000,2007-07-31,41.143848,-81.502038
6016,1077 JESSIE AVE,Kent,OH,44240,14000,2018-05-25,41.144314,-81.382271
6017,139 W UNION ST,Medina,OH,44256,18000,2011-12-16,41.144383000000005,-81.86523199999999
6018,647 LONGMERE DR,Kent,OH,44240,108500,2014-10-01,41.144068,-81.37744
6019,2530 WHITELAW ST,Cuyahoga Falls,OH,44221,101000,2018-11-21,41.143504,-81.485698
6020,2565 17TH ST,Cuyahoga Falls,OH,44223,118000,2013-08-16,41.143516,-81.502792
6021,2688 MURRAY RD,New London,OH,44851,40000,2006-11-01,41.144487,-82.496775
6022,988 S LINCOLN ST,Kent,OH,44240,43500,2012-07-02,41.144501,-81.351609
6023,1030 BRITTINGHAM DR,Ravenna,OH,44266,167900,2016-12-16,41.143609999999995,-81.260826
6024,2339 MAITLAND AVE,Cuyahoga Falls,OH,44223,92650,2013-08-16,41.143637,-81.510127
6025,1125 MUNROE FALLS KENT RD,Kent,OH,44240,134900,2015-08-14,41.143674,-81.38574
6026,370 N HUNTINGTON ST,Medina,OH,44256,112500,2016-02-29,41.144183,-81.867847
6027,364 ABBEYVILLE RD,Medina,OH,44256,162500,2018-11-15,41.144264,-81.892763
6028,4385 COLONY HILLS DR,Akron,OH,44333,250000,2012-10-15,41.144287,-81.667372
6029,3526 OLD HICKORY LN,Medina,OH,44256,370000,2014-05-30,41.144421,-81.813064
6030,2560 4TH ST,Cuyahoga Falls,OH,44221,128900,2019-02-04,41.144428999999995,-81.481169
6031,954 S LINCOLN ST,Kent,OH,44240,48000,2005-05-02,41.144911,-81.351601
6032,1104 JESSIE AVE,Kent,OH,44240,115900,2010-04-29,41.144076,-81.384498
6033,2105 LINDBERGH AVE,Cuyahoga Falls,OH,44223,119500,2006-10-13,41.144453999999996,-81.507653
6034,2613 NORTHLAND ST,Cuyahoga Falls,OH,44221,99500,2014-10-23,41.145158,-81.480266
6035,2721 PADDOCK DR,Akron,OH,44333,525000,2014-03-21,41.14522,-81.598414
6036,5685 CROSS TIMBERS CIR,Ravenna,OH,44266,166500,2016-05-25,41.145223,-81.279641
6037,974 JANET CT,Kent,OH,44240,90000,2006-05-12,41.145243,-81.376285
6038,526 E UNION ST,Medina,OH,44256,125000,2007-10-25,41.144133000000004,-81.855976
6039,348 WESTGROVE CT,Medina,OH,44256,149242,2011-05-03,41.144738000000004,-81.895174
6040,2626 WOODWARD RD,Cuyahoga Falls,OH,44221,140000,2015-02-24,41.144892,-81.46499
6041,1020 PELEE DR,Akron,OH,44333,261000,2014-01-21,41.145184,-81.592892
6042,1738 SCHILLER AVE,Cuyahoga Falls,OH,44223,80000,2017-07-31,41.145803,-81.50389200000001
6043,204 EXCHANGE RD N,New London,OH,44851,360100,2011-08-05,41.144525,-82.451424
6044,936 MARSHALL CT,Medina,OH,44256,170000,2007-03-21,41.145267,-81.887998
6045,347 STRAWBERRY LN,Medina,OH,44256,159600,2012-06-01,41.145351,-81.84333000000001
6046,437 N HARMONY ST,Medina,OH,44256,172500,2005-12-13,41.145549,-81.856789
6047,2645 NORTHLAND ST,Cuyahoga Falls,OH,44221,117500,2013-10-17,41.145624,-81.480336
6048,136 W ELM ST,Kent,OH,44240,21500,2014-09-26,41.144434999999994,-81.359064
6049,2675 3RD ST,Cuyahoga Falls,OH,44221,80000,2013-06-04,41.146260999999996,-81.476318
6050,2002 AKRON PENINSULA RD,Akron,OH,44313,225000,2018-03-02,41.14526,-81.558624
6051,924 MARSHALL CT,Medina,OH,44256,151900,2017-06-27,41.145265,-81.888145
6052,958 W LIBERTY ST,Medina,OH,44256,55000,2017-10-20,41.145978,-81.892014
6053,2159 PILGRIM WAY,Akron,OH,44313,215000,2016-01-19,41.146035,-81.586198
6054,3539 HUNTING RUN RD,Medina,OH,44256,350000,2009-12-07,41.146208,-81.815813
6055,5710 CARANOR RD,Kent,OH,44240,185000,2016-06-14,41.145745,-81.325461
6056,3290 DEIDRICK RD,Kent,OH,44240,76000,2012-08-20,41.146544,-81.392605
6057,651 GHENT RD,Fairlawn,OH,44333,182000,2014-06-02,41.145823,-81.622688
6058,381 ABBEYVILLE RD # 383,Medina,OH,44256,153334,2013-03-08,41.145872,-81.892328
6059,277 FITCHVILLE RIVER RD N,New London,OH,44851,119900,2014-10-31,41.145903999999994,-82.46655200000001
6060,522 RAVENNA AVE,Ravenna,OH,44266,21320,2015-03-10,41.146701,-81.236328
6061,2740 CEDAR HILL RD,Cuyahoga Falls,OH,44223,168000,2009-01-16,41.146378000000006,-81.514032
6062,346 EDEN LN,Medina,OH,44256,420000,2011-09-12,41.146435,-81.895772
6063,658 DIAMOND CIR,Ravenna,OH,44266,134900,2006-05-03,41.146105,-81.254038
6064,5741 CARANOR RD,Kent,OH,44240,112000,2017-05-16,41.146505,-81.32581
6065,2699 OWAISA RD,Cuyahoga Falls,OH,44221,136000,2017-11-06,41.146507,-81.468188
6066,700 GHENT RD,Fairlawn,OH,44333,450000,2012-12-13,41.146318,-81.62406700000001
6067,117 E HOMESTEAD ST,Medina,OH,44256,124000,2018-01-24,41.146347,-81.863691
6068,2717 FAIRVIEW PL,Cuyahoga Falls,OH,44221,89900,2018-08-31,41.146908,-81.48890899999999
6069,345 E HOMESTEAD ST,Medina,OH,44256,120000,2007-05-07,41.146366,-81.859905
6070,623 MEREDITH LN,Cuyahoga Falls,OH,44223,92000,2017-06-28,41.147172999999995,-81.524153
6071,996 GARDENVIEW ST,Kent,OH,44240,107900,2017-06-07,41.146772,-81.37742800000001
6072,3690 HUNTING RUN RD,Medina,OH,44256,1040000,2009-07-30,41.146814,-81.822428
6073,910 QUINCY CT,Medina,OH,44256,174000,2017-07-14,41.146817999999996,-81.88659200000001
6074,628 W LAKE ST,Ravenna,OH,44266,15750,2008-07-02,41.146634000000006,-81.251847
6075,565 BEECH DR,Kent,OH,44240,134000,2012-02-17,41.146646000000004,-81.38385699999999
6076,3323 HIDDEN BROOK DR,Ravenna,OH,44266,183200,2010-07-26,41.147290000000005,-81.276294
6077,2747 FAIRVIEW PL,Cuyahoga Falls,OH,44221,62500,2009-02-12,41.147585,-81.488893
6078,369 CHENANGO RD,Wakeman,OH,44889,170000,2013-09-27,41.14737,-82.37956199999999
6079,2726 TIFFT ST,Cuyahoga Falls,OH,44221,131500,2015-11-23,41.147382,-81.479469
6080,2747 TIFFT ST,Cuyahoga Falls,OH,44221,20000,2014-07-09,41.147815,-81.479111
6081,933 VAN BUREN WAY,Medina,OH,44256,190000,2006-07-25,41.14739,-81.887794
6082,570 ROTUNDA AVE,Akron,OH,44333,300000,2018-11-16,41.147411,-81.620421
6083,2761 OAK PARK BLVD,Cuyahoga Falls,OH,44221,114900,2016-10-13,41.147512,-81.46661
6084,OHIO ST,Kent,OH,44240,193000,2009-07-24,41.14771,-81.36054
6085,81 WASHINGTON AVE,Cuyahoga Falls,OH,44221,58900,2012-02-28,41.147614000000004,-81.481756
6086,W DAY,Kent,OH,44240,300000,2010-08-27,41.14771,-81.36054
6087,3306 LENOX VILLAGE DR UNIT 116,Fairlawn,OH,44333,300000,2017-05-31,41.147963,-81.628997
6088,374 EDEN LN UNIT 6,Medina,OH,44256,120000,2009-10-01,41.146797,-81.89331
6089,2822 OUTLOOK DR,Silver Lake,OH,44224,175000,2018-12-19,41.147833,-81.461726
6090,347 HIGH ST,Kent,OH,44240,128800,2005-05-04,41.147847,-81.354219
6091,1945 KIMBERLY DR,Kent,OH,44240,154900,2019-02-13,41.147855,-81.32379399999999
6092,2674 MAPLEWOOD ST,Cuyahoga Falls,OH,44221,147000,2007-04-18,41.146363,-81.48393
6093,625 ROTUNDA AVE,Akron,OH,44333,235000,2016-12-14,41.147887,-81.622294
6094,3280 LENOX VILLAGE DR UNIT 201,Fairlawn,OH,44333,119500,2018-04-05,41.148234,-81.62812
6095,2156 CROSS CREEK TRL,Cuyahoga Falls,OH,44223,290000,2018-04-11,41.148067,-81.51573
6096,124 CEDAR WOODS DR,Cuyahoga Falls,OH,44223,198000,2012-05-31,41.148072,-81.512019
6097,566 S LINCOLN ST,Kent,OH,44240,161200,2006-12-15,41.148099,-81.351517
6098,2761 NORTHLAND ST,Cuyahoga Falls,OH,44221,111100,2016-07-22,41.148185999999995,-81.480377
6099,307 E LAKE ST,Ravenna,OH,44266,120000,2007-06-06,41.148637,-81.239184
6100,518 HARDING ST,Medina,OH,44256,108500,2016-01-14,41.148823,-81.855777
6101,3284 LENOX VILLAGE DR UNIT 203,Fairlawn,OH,44333,112000,2016-05-03,41.148208000000004,-81.628105
6102,5738 CARANOR RD,Kent,OH,44240,182400,2015-07-20,41.146448,-81.325447
6103,2800 NORMA ST,Cuyahoga Falls,OH,44223,96000,2018-07-31,41.149232,-81.503101
6104,2824 OAKWOOD DR,Cuyahoga Falls,OH,44221,65000,2018-11-02,41.149392,-81.488716
6105,2785 BAILEY RD,Cuyahoga Falls,OH,44221,139900,2016-06-16,41.148633000000004,-81.478042
6106,134 LINCOLN AVE,Cuyahoga Falls,OH,44221,113340,2016-09-16,41.148996000000004,-81.482573
6107,1047 LEONARD BLVD,Kent,OH,44240,83500,2008-07-02,41.149547,-81.379638
6108,1124 LINCOLN AVE,Cuyahoga Falls,OH,44223,128500,2008-10-30,41.148738,-81.496756
6109,92 LINCOLN AVE,Cuyahoga Falls,OH,44221,114000,2011-11-22,41.149009,-81.481931
6110,3394 VERNER RD # 3396,Kent,OH,44240,157000,2015-04-01,41.148851,-81.394238
6111,2825 VINCENT ST,Cuyahoga Falls,OH,44221,105000,2007-04-26,41.148863,-81.469362
6112,102 BERMONT AVE,Munroe Falls,OH,44262,105000,2015-06-11,41.148937,-81.436699
6113,2824 FAIRVIEW PL,Cuyahoga Falls,OH,44221,115000,2017-12-29,41.149060999999996,-81.489249
6114,229 HARDING ST,Medina,OH,44256,135000,2007-08-28,41.14908,-81.861672
6115,201 RESERVE CIR,Wellington,OH,44090,147200,2007-11-13,41.148987,-82.221159
6116,364 N MAIN ST,Munroe Falls,OH,44262,10600,2013-04-05,41.149828,-81.440218
6117,364 N MAIN ST,Munroe Falls,OH,44262,10600,2013-04-05,41.149828,-81.440218
6118,458 LONGMERE DR,Kent,OH,44240,136000,2006-03-03,41.149582,-81.37771
6119,527 VINE ST # 29,Kent,OH,44240,148000,2006-08-08,41.149227,-81.354558
6120,1024 LEONARD BLVD,Kent,OH,44240,139400,2017-02-10,41.149268,-81.378631
6121,2811 CORA ST,Cuyahoga Falls,OH,44221,45900,2009-01-22,41.149491999999995,-81.475064
6122,378 MORRISON AVE,Cuyahoga Falls,OH,44221,121500,2018-04-16,41.149823,-81.48676400000001
6123,280 MORRISON AVE,Cuyahoga Falls,OH,44221,146950,2019-05-03,41.149825,-81.485222
6124,2859 OAKWOOD DR,Cuyahoga Falls,OH,44221,61000,2012-09-26,41.150314,-81.48866
6125,4555 ROCKY MOUNTAIN DR,Medina,OH,44256,159000,2007-01-11,41.150317,-81.87432199999999
6126,349 LAKESIDE AVE,Wellington,OH,44090,159900,2017-09-29,41.149689,-82.225126
6127,520 VINE ST,Kent,OH,44240,192000,2011-07-19,41.149429,-81.354917
6128,2839 12TH ST,Cuyahoga Falls,OH,44223,120000,2016-05-12,41.149778999999995,-81.497332
6129,2857 11TH ST,Cuyahoga Falls,OH,44221,125500,2014-07-18,41.150193,-81.496269
6130,297 LAKESIDE AVE,Wellington,OH,44090,145000,2008-03-12,41.1502,-82.22454
6131,3885 FALCON RIDGE DR,Medina,OH,44256,369965,2006-10-18,41.150356,-81.820453
6132,2867 VINCENT ST,Cuyahoga Falls,OH,44221,78900,2016-04-22,41.149945,-81.469359
6133,317 HEATHER LN,Medina,OH,44256,107000,2014-06-11,41.150034999999995,-81.859453
6134,425 ARCHDALE AVE,Cuyahoga Falls,OH,44221,108278,2015-12-01,41.150084,-81.477048
6135,2884 E WATERLOO RD,Akron,OH,44312,575000,2006-09-14,41.031158000000005,-81.42783399999999
6136,188 BALDWIN ST,Wadsworth,OH,44281,139900,2007-09-24,41.031199,-81.73675
6137,314 WEST ST,Wadsworth,OH,44281,73000,2014-12-04,41.031938000000004,-81.737162
6138,268 BALDWIN ST,Wadsworth,OH,44281,118450,2006-05-05,41.031219,-81.733806
6139,473 ECKARD AVE,Akron,OH,44314,24052,2015-10-09,41.032016,-81.544282
6140,815 GRACELAND AVE,Barberton,OH,44203,70000,2013-07-25,41.032115999999995,-81.59004200000001
6141,3754 BROOKSIDE DR,Norton,OH,44203,150500,2019-05-06,41.031518,-81.650966
6142,1964 SPRINGFIELD LAKE BLVD,Akron,OH,44312,197000,2018-08-22,41.0316,-81.455997
6143,283 WILSON RD,Wadsworth,OH,44281,161000,2006-12-12,41.031626,-81.69981999999999
6144,1849 SUNLINE DR,Mogadore,OH,44260,160000,2009-08-27,41.031887,-81.32673199999999
6145,184 YONKER ST,Barberton,OH,44203,27500,2019-01-22,41.032249,-81.59603299999999
6146,324 CRESTWOOD AVE,Wadsworth,OH,44281,172700,2005-08-25,41.03192,-81.724078
6147,123 S BROADWAY ST,Lodi,OH,44254,86000,2007-03-23,41.032354999999995,-82.01338
6148,1831 GLENMOUNT AVE,Akron,OH,44301,101936,2006-05-31,41.031631,-81.514901
6149,3756 VALLEY DR,Norton,OH,44203,231800,2018-02-07,41.031681,-81.655342
6150,596 MARINGO AVE,Akron,OH,44314,43500,2008-11-17,41.032478000000005,-81.548151
6151,2215 E WATERLOO RD STE 111,Akron,OH,44312,335000,2007-06-14,41.032286,-81.450652
6152,1568 CARRIAGE WAY,Mogadore,OH,44260,212000,2007-07-06,41.032099,-81.308134
6153,324 REXFORD ST,Akron,OH,44314,42000,2017-10-02,41.03264,-81.53888
6154,110 EVERGREEN DR,Lodi,OH,44254,156000,2007-06-29,41.032118,-82.002298
6155,153 GLENN ST,Barberton,OH,44203,87500,2006-05-31,41.032751,-81.58681800000001
6156,3695 DURHAM DR,Norton,OH,44203,223000,2006-04-13,41.032222,-81.627517
6157,400 WOODLAND AVE,Wadsworth,OH,44281,178000,2009-06-18,41.032465,-81.725269
6158,4229 WATERLOO RD,Atwater,OH,44201,140000,2018-08-10,41.032938,-81.240341
6159,452 GLENN ST,Barberton,OH,44203,53000,2013-05-08,41.033103000000004,-81.597501
6160,366 SELDEN AVE,Akron,OH,44301,78000,2007-11-15,41.033173,-81.513817
6161,205 E DRESDEN AVE,Akron,OH,44301,112500,2010-05-28,41.032641999999996,-81.519053
6162,3679 DURHAM DR,Norton,OH,44203,201900,2013-05-31,41.032675,-81.627511
6163,2762 MCELWAIN RD,Akron,OH,44312,69000,2010-10-26,41.033283000000004,-81.426822
6164,431 GLENN ST,Barberton,OH,44203,76500,2007-08-07,41.033377,-81.59667900000001
6165,4193 WATERLOO RD,Atwater,OH,44201,350000,2005-08-04,41.032958,-81.24175100000001
6166,349 GLENN ST,Barberton,OH,44203,24000,2015-04-01,41.033377,-81.593745
6167,2597 CORY AVE,Akron,OH,44314,2695000,2018-01-09,41.032467,-81.56643299999999
6168,360 LOCKWOOD ST,Akron,OH,44314,44900,2018-08-02,41.033413,-81.539762
6169,8700 PAWNEE RD,Homerville,OH,44235,285000,2006-09-19,41.033035,-82.07755999999999
6170,73 SELDEN AVE,Akron,OH,44301,85000,2009-03-17,41.033476,-81.524503
6171,1141 KOHLER AVE,Akron,OH,44314,39900,2013-09-27,41.033512,-81.569714
6172,708 THOREAU AVE,Akron,OH,44306,20000,2011-01-13,41.033513,-81.50199599999999
6173,2401 MANCHESTER RD,Akron,OH,44314,10000,2009-07-30,41.033532,-81.54525500000001
6174,416 FOREST LN,Wadsworth,OH,44281,165000,2015-03-13,41.033147,-81.713302
6175,472 RED ROCK DR,Wadsworth,OH,44281,205000,2017-03-28,41.033149,-81.71680699999999
6176,1818 THORNAPPLE AVE,Akron,OH,44301,86000,2012-10-18,41.033678,-81.51772700000001
6177,1754 HIGHVIEW AVE,Akron,OH,44301,84000,2014-12-29,41.033759,-81.50676999999999
6178,2792 MCELWAIN RD,Akron,OH,44312,124000,2006-11-30,41.033283000000004,-81.425853
6179,1671 INDUSTRY RD,Atwater,OH,44201,55000,2013-08-14,41.034025,-81.19505799999999
6180,444 FOREST LN,Wadsworth,OH,44281,240000,2015-09-14,41.032877,-81.71327600000001
6181,1966 CHERRYWOOD LN,Akron,OH,44312,211300,2010-08-30,41.03288,-81.457981
6182,478 STANFORD ST,Akron,OH,44314,60000,2009-04-27,41.034279,-81.544317
6183,286 TOLBERT ST,Wadsworth,OH,44281,79000,2008-02-27,41.034289,-81.73367900000001
6184,307 SELDEN AVE,Akron,OH,44301,106000,2016-11-01,41.033434,-81.515904
6185,1631 CARRIAGE HOUSE DR,Mogadore,OH,44260,205000,2012-10-04,41.033537,-81.309449
6186,699 COOPER AVE,Akron,OH,44306,62000,2018-03-16,41.034521000000005,-81.50191
6187,204 HAZELWOOD AVE,Barberton,OH,44203,96000,2015-09-10,41.034546,-81.58729100000001
6188,890 SAINT CLAIR AVE,Barberton,OH,44203,84000,2013-07-25,41.034729,-81.593525
6189,6615 OAKLEAF DR,Westfield Center,OH,44251,218750,2012-03-05,41.033343,-81.927622
6190,3291 BRUNK RD,Akron,OH,44312,154300,2014-05-05,41.034015000000004,-81.40733
6191,375 N AVON AVE,Wadsworth,OH,44281,108000,2011-03-18,41.034038,-81.741298
6192,2954 ROHRER RD,Wadsworth,OH,44281,246600,2009-12-02,41.034433,-81.795136
6193,1671 NEW MILFORD RD,Atwater,OH,44201,124900,2017-11-17,41.03447,-81.216181
6194,1920 S MAIN ST,Akron,OH,44301,218000,2016-11-17,41.034493,-81.527057
6195,3021 ROHRER RD,Wadsworth,OH,44281,250000,2007-04-05,41.034695,-81.792711
6196,2807 FARMDALE RD,Akron,OH,44312,61500,2013-11-12,41.035121999999994,-81.42553199999999
6197,1693 GLENMOUNT AVE,Akron,OH,44301,70000,2018-08-31,41.03525,-81.515038
6198,183 EUCLID AVE,Wadsworth,OH,44281,67500,2015-08-14,41.035284000000004,-81.729233
6199,8776 HARTMAN RD,Wadsworth,OH,44281,150000,2010-11-15,41.035301000000004,-81.708492
6200,221 EUCLID AVE,Wadsworth,OH,44281,95000,2006-03-31,41.035305,-81.735873
6201,236 HAZELWOOD AVE,Barberton,OH,44203,35000,2014-11-18,41.035329,-81.588427
6202,309 W STATE ST,Barberton,OH,44203,28000,2016-11-14,41.035385,-81.585868
6203,130 EUCLID AVE,Wadsworth,OH,44281,157900,2017-09-07,41.035567,-81.73151899999999
6204,82 E CATAWBA AVE,Akron,OH,44301,51000,2012-09-13,41.03557,-81.523832
6205,65 ELMWOOD AVE,Barberton,OH,44203,66000,2018-06-06,41.035602000000004,-81.581608
6206,221 WAYNE AVE,Akron,OH,44301,104000,2016-07-22,41.03498,-81.51916700000001
6207,560 CELIA AVE,Akron,OH,44312,31115,2017-08-18,41.035798,-81.403982
6208,66 ELMWOOD AVE,Barberton,OH,44203,125000,2007-04-26,41.035383,-81.581838
6209,115 NORWOOD ST,Barberton,OH,44203,125000,2019-04-12,41.0354,-81.583678
6210,345 W STATE ST,Barberton,OH,44203,16500,2013-09-18,41.036063,-81.58501600000001
6211,239 JANICE ST,Lodi,OH,44254,100000,2011-04-21,41.03607,-81.99708000000001
6212,468 WEST ST,Wadsworth,OH,44281,17700,2012-11-16,41.036081,-81.737142
6213,572 OAKWOOD DR,Lodi,OH,44254,191000,2016-06-30,41.035475,-81.995209
6214,1557 KENMORE BLVD,Akron,OH,44314,52500,2017-06-14,41.036262,-81.576219
6215,1615 SUNSET AVE,Akron,OH,44301,46000,2009-01-12,41.036281,-81.507325
6216,1706 EVERGREEN AVE,Akron,OH,44301,35000,2016-08-25,41.036312,-81.521606
6217,504 DOHNER DR,Wadsworth,OH,44281,239500,2005-06-02,41.035605,-81.721846
6218,2953 BROOKFIELD DR,Norton,OH,44203,178500,2016-01-08,41.035027,-81.632537
6219,104 PARK ST,Lodi,OH,44254,96500,2010-05-07,41.036522,-82.010001
6220,108 GROVE ST,Lodi,OH,44254,88000,2009-02-04,41.036602,-82.001747
6221,2845 SHELLHART RD,Norton,OH,44203,128900,2008-02-29,41.035947,-81.62911
6222,3627 S HAMETOWN RD,Norton,OH,44203,259000,2018-07-06,41.036044,-81.666965
6223,709 INA AVE,Akron,OH,44306,55500,2017-08-29,41.036787,-81.50154
6224,456 ALLENFORD ST,Akron,OH,44314,55600,2005-04-06,41.036834000000006,-81.543155
6225,458 WOLF AVE,Wadsworth,OH,44281,128000,2005-08-01,41.036259,-81.74199300000001
6226,1642 HIGHVIEW AVE,Akron,OH,44301,56000,2017-05-16,41.036928,-81.50670699999999
6227,155 FRANKS AVE,Wadsworth,OH,44281,122500,2007-01-05,41.036317,-81.734466
6228,121 FRANKS AVE,Wadsworth,OH,44281,166000,2006-04-13,41.036321,-81.736037
6229,3567 DURHAM DR,Norton,OH,44203,171500,2019-02-08,41.036398,-81.62737800000001
6230,480 HIGH ST,Wadsworth,OH,44281,130000,2016-10-21,41.036426,-81.729012
6231,4373 ABBEY LN,Atwater,OH,44201,270000,2014-11-14,41.036429999999996,-81.23592
6232,490 SUMMIT ST,Wadsworth,OH,44281,249000,2008-05-13,41.036698,-81.720017
6233,1745 NOTMAN RD,Deerfield,OH,44411,117500,2018-03-30,41.036699,-81.079573
6234,IRIS AVE NW,Mogadore,OH,44260,5831,2019-04-18,41.03699,-81.33915
6235,STATE ROUTE 700,Mogadore,OH,44260,31200,2018-04-17,41.03699,-81.33915
6236,3600 LURAY DR,Norton,OH,44203,109900,2014-06-27,41.036555,-81.636174
6237,350 MISSION DR,Akron,OH,44301,95900,2018-03-30,41.037163,-81.51410200000001
6238,602 SALLY CIR,Wadsworth,OH,44281,229000,2015-08-04,41.037262,-81.718331
6239,RAVENDALE CIR,Mogadore,OH,44260,350000,2013-05-24,41.03699,-81.33915
6240,980 CANTON RD,Akron,OH,44312,75000,2018-11-13,41.037339,-81.432167
6241,WATERLOO,Mogadore,OH,44260,360000,2009-11-24,41.03699,-81.33915
6242,1657 GREENLAWN AVE,Akron,OH,44301,138000,2006-09-05,41.036552,-81.51132700000001
6243,984 UTICA AVE,Akron,OH,44312,28000,2011-10-28,41.037557,-81.44357
